event_id,japones,es_final,estado
33003410,どうやら%3F手加減は%2F無用のようですね。\n%1F次はどうかしら？,Parece que tendré que utilizar todo mi poder\ncelestial en este encuentro. ¡Preparaos\npara someteros a mi juicio divino!,oficial
33003410,わたしたち　%2F天空の%2F使徒に%1F勝つとは…。\nイナズマジャパンよ…\n%2F只者ではありませんね。,He de admitir mi derrota. Habéis demostrado\nque sois un equipo digno de mi poder divino.,oficial
33003410,あなたたちなら　わたしの%1F力を\n%1F使いこなせるでしょう。\nそれでは　これからよろしく…。,"Muy bien, os acompañaré. ¡Que los cielos\nnos bendigan con la victoria!",oficial
33003410,…まだわたしの%1F力を%1F使うには\n%1F早いようですね。\n%2F出直して%1F来なさい。,Veo que aún no merecéis la ayuda\nde los cielos.,oficial
33003410,%s　さんは\nウミガメ%1F島の　どこかにいる\nと%1F言ってましたよ！,He oído que %s está\nen algún lugar de la Isla de la Tortuga Marina.  ,memoria
33003410,でも　%s　さんは\n%1F必ずそこにいるとは\n%1F限らないみたいですね！,¡Aunque parece que %s\nno anda siempre por allí!,memoria
33003410,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",memoria
33003410,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",memoria
33003410,はいはい　もしもし！\nあっ　イナズマジャパンですね！,,sin_traducir
33003410,%s　さんは\nウミガメ%1F島の　どこかにいる\nと%1F言ってましたよ！,He oído que %s está\nen algún lugar de la Isla de la Tortuga Marina.  ,memoria
33003410,でも　%1F必ずそこにいるとは\n%1F限らないみたいなので\nちょっと%1F探してみてください！,Pero puede que no se encuentre\nsiempre allí. Quizá tengas que\nbuscar un poco.,memoria
33003410,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,memoria
33003411,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33003411,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33003411,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33003411,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33003411,イナズマジャパンよ…。\nおまえたちがわれを%1F呼んだのか…。,"Ah, el Inazuma Japón... ¿Queríais verme?",oficial
33003411,この%1F島の%2F平和を%1F乱す%2F存在は\n%1F取り%1F除かねばならぬ。\nさあ　そこにボールを%1F置きなさい。,Mi misión divina es eliminar a todos los\nque amenazan la paz de esta isla.\n¿Creéis que podéis enfrentaros a mí?,oficial
33003411,%1F天の%1F裁きを%1F受けなさい！！,¡Ahora tendréis que someteros a la justicia\ndivina!,oficial
33003411,%1F逃げるというのか。\nおろかな…。,¿Huis? Menuda estupidez...\nNo tenéis dónde esconderos.,oficial
33003411,…またわれらの%1F前に%1F現れたか\nイナズマジャパンよ。\nさあ　そこにボールを%1F置きなさい。,¿Así que habéis vuelto para hacerme\nfrente? Muy bien. ¡Que empiece\nel combate!,oficial
33003411,…！\nだが%1F次はどうだ？,"¡Arg! ¡Me habéis pillado desprevenido, pero\nno volverá a pasar!",oficial
33003411,…もはや%2F人間に%3F手加減は%2F無用か。\nさあ　%2F天空の%2F使徒の%1F真の%1F力を\n%1F見せてやろう！,Creía que los humanos no podían alcanzar\ntales cotas de poder. ¡Ahora sentiréis la\nfuerza de un ser celestial!,oficial
33003411,われが%2F人間に%1F敗れただと！？\n%1F信じられぬ…。,¡Imposible! ¡He sido derrotado por un grupo\nde... humanos! ¡No puedo creerlo!,oficial
33003411,ふむ　そうか…。\nわれの%1F力を%1F欲するというのか。\nいいだろう。,"¿Deseáis que me una a vuestras fuerzas?\nBien, lo haré, pero ¡solo si prometéis que\npreservaréis la paz de esta isla!",oficial
33003411,%2F天空の%2F祝福を%1F受けたわれらに\nおろかなる%2F人間がかなうはずがない！\n%1F立ち%1F去るがいい！！,"¡Gracias a mi poder celestial, jamás podréis\nconmigo! ¡Sería más fácil que una hormiga\nvenciera a un león!",oficial
33003411,%s　さんは\nウミガメ%1F島の　どこかにいる\nと%1F言ってましたよ！,He oído que %s está\nen algún lugar de la Isla de la Tortuga Marina.  ,memoria
33003411,でも　%s　さんは\n%1F必ずそこにいるとは\n%1F限らないみたいですね！,¡Aunque parece que %s\nno anda siempre por allí!,memoria
33003411,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",memoria
33003411,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",memoria
33003411,はいはい　もしもし！\nあっ　イナズマジャパンですね！,,sin_traducir
33003411,%s　さんは\nウミガメ%1F島の　どこかにいる\nと%1F言ってましたよ！,He oído que %s está\nen algún lugar de la Isla de la Tortuga Marina.  ,memoria
33003411,でも　%1F必ずそこにいるとは\n%1F限らないみたいなので\nちょっと%1F探してみてください！,Pero puede que no se encuentre\nsiempre allí. Quizá tengas que\nbuscar un poco.,memoria
33003411,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,memoria
33003421,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33003421,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33003421,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33003421,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33003421,なんだあ？\n%2F人間がオレに%1F何の%1F用だ？,¿Qué ocurre? ¿Qué quieren de mí unos\nsimples mortales?,oficial
33003421,オレの%1F力を%1F借りたいだとォ？\nフハハハッ！　%2F面白ぇ！,"¿Unirme a vuestro equipo, dices? ¡Ja, ja, ja!\nAsí que buscáis el poder del inframundo...\n¡Qué divertido! Puede que me lo piense...",oficial
33003421,%1F力を%1F貸してやってもいいが…\nその%1F前に　おまえらの%1F力を\n%1F確かめさせてもらう！,Pero ¡no quiero asociarme con endebles!\nMostradme vuestro poder\ny ansias de victoria.,oficial
33003421,ああ？\nおまえら%1F弱い　%1F弱すぎるぜェ！,"Con ese equipo tan despreciable, ¿cómo\nosas dirigirte a un señor del inframundo?",oficial
33003421,オレに%2F相手をして%1F欲しいなら\nチームをもっと%1F強くしてから\n%1F来るんだな！,"¡Volved cuando tengáis una escuadra digna\nde mi poder! ¿Entendido, insectos?\n¡Y ahora fuera de mi vista!",oficial
33003421,%2F魔界の%1F民の%1F力　%1F思い%1F知れェ！,¡Preparaos para hacer frente\nal poder del inframundo!,oficial
33003421,%2F自信が%1F無いなら　どっかに%1F行きな！,¡Ja! ¿Os amedrentáis ante el poder\nde un demonio?,oficial
33003421,オレの%1F力を%1F借りたいのか？\nだがその%1F前に　おまえらの%1F力を\n%1F確かめさせてもらう！,¿Solicitáis mi ayuda?\n¡Entonces demostrad que podéis\nresistir el poder del inframundo!,oficial
33003421,クソッ！　オレとした%1F事が…。\nおまえらの%1F力は%1F確かなようだな。,¡Maldición! Derrotado por un equipo humano...\nMuy bien. Habéis demostrado vuestra fuerza\ny soy yo el que ha caído.,oficial
33003421,いいぜェ！　%1F力を%1F貸してやろう！\n%2F人間にオレの%1F力が%1F使いこなせるかァ？\n%1F見せてもらおうじゃないか。,"Por lo tanto, me comprometo a ayudaros.\n¡Que nuestros enemigos\ncaigan ante el poder de las tinieblas!",oficial
33003421,ハハハッ…！\nオレに%1F勝てるわけがねぇんだよ！！,¡Ja! Patético...\n¡Ningún humano puede resistir\nel poder del inframundo!,oficial
33003421,%s　さんは\nウミガメ%1F島の　どこかにいる\nと%1F言ってましたよ！,He oído que %s está\nen algún lugar de la Isla de la Tortuga Marina.  ,memoria
33003421,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",memoria
33003421,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",memoria
33003421,はいはい　もしもし！\nあっ　イナズマジャパンですね！,,sin_traducir
33003421,%s　さんは\nウミガメ%1F島の　どこかにいる\nと%1F言ってましたよ！,He oído que %s está\nen algún lugar de la Isla de la Tortuga Marina.  ,memoria
33003421,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,memoria
33003422,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33003422,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33003422,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33003422,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33003422,おまえらか？　オレを%1F呼んだのは。\nなに？　%2F魔界の%1F力を%1F借りたいだと？,¿Mmm? ¿Quién me invoca?\n¿Ansiáis controlar los poderes\ndel inframundo?,oficial
33003422,%1F力を%1F欲するなら%2F手段は%1F選ばないってか？\nハハハッ！　%2F面白ぇ。,"¡Ja, ja, ja! ¡Os habéis mentalizado para pagar\nel precio que eso conlleva! Interesante...",oficial
33003422,おまえらに%2F魔界の%1F力…%1F使いこなせるか？\nここで%1F試してやる。,Pues ¡pondré a prueba vuestra habilidad!\n¿Seréis capaces de enfrentaros a la furia\nde un demonio?,oficial
33003422,フハハハッ！\nじゃあ%1F行くぜぇ！,"¡Ja, ja, ja! ¡Que así sea!",oficial
33003422,なんだあ？　%2F自信が%1F無いのか？\n…%1F弱いヤツに%1F用は%1F無え。\nさっさと%1F失せろ！,¡Cobardes! Los débiles no me interesan.\n¡Desapareced!,oficial
33003422,チッ！　しつけーな。\nまた%2F勝負をしてえのか？,¡Bah! Vuestra presencia empieza\na ser molesta. ¿Aún os empeñáis\nen ficharme?,oficial
33003422,くっ！　やるじゃねえか…。\nいいだろう。\nオレの%1F力　おまえたちに%1F貸してやろう。,¡Ja! Impresionante...\nMuy bien. Os habéis ganado el poder\nde los demonios. Me uniré al equipo.,oficial
33003422,ハハハッ！\nザコどもが！,"¡Ja, ja, ja! Patético...",oficial
33003422,%s　さんは\nウミガメ%1F島の　どこかにいる\nと%1F言ってましたよ！,He oído que %s está\nen algún lugar de la Isla de la Tortuga Marina.  ,memoria
33003422,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",memoria
33003422,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",memoria
33003422,はいはい　もしもし！\nあっ　イナズマジャパンですね！,,sin_traducir
33003422,%s　さんは\nウミガメ%1F島の　どこかにいる\nと%1F言ってましたよ！,He oído que %s está\nen algún lugar de la Isla de la Tortuga Marina.  ,memoria
33003422,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,memoria
33003423,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33003423,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33003423,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33003423,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33003423,オレの%2F魔界の%1F力　おまえたちも\n%2F必要なのか？,"¿Cómo decís? ¿Precisáis mi ayuda?\nMuy bien, congregad a 50 jugadores que\nme sirvan y quizá lo considere...",revisar
33003423,なら　オレの%2F配下として５０%1F人%2F以上の\n%2F人間をチームにあつめてみな！\nそしたら%1F考えてやろう。,No se puede engañar a un demonio.\nVeo que no habéis conseguido suficientes\nsiervos.,revisar
33003423,おい　%1F数が%1F足りねーぞ。\nオレの%1F目をごまかせると%1F思うなよ！,,sin_pareja
33003423,よーし　ちゃんと%1F集めてきたな。\nハハハッ！　いいだろう\nおまえたちにオレの%1F力を%1F貸してやる！,"¡Ja, ja, ja! ¡Impresionante! No esperaba que\nunos simples humanos fueran a lograr tal\nproeza. Os honraré con mi compañía.",revisar
33003423,ほう…オレの%2F要求を%1F断るとは\nいい%2F度胸してるじゃねえか。\nさっさと%1F失せな。,¿¡Qué!? ¿Rechazado por simples mortales?\n¡Qué insolencia! Marchaos antes de que\nos muestre mi verdadero poder.,revisar
33003423,%s　さんは\nウミガメ%1F島の　どこかにいる\nと%1F言ってましたよ！,He oído que %s está\nen algún lugar de la Isla de la Tortuga Marina.  ,memoria
33003423,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",memoria
33003423,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",memoria
33003423,はいはい　もしもし！\nあっ　イナズマジャパンですね！,,sin_traducir
33003423,%s　さんは\nウミガメ%1F島の　どこかにいる\nと%1F言ってましたよ！,He oído que %s está\nen algún lugar de la Isla de la Tortuga Marina.  ,memoria
